X,Y,OBJECTID,Status,Score,Match_addr,ShortLabel,USER_Year,USER_County,USER_District,USER_CDS2,USER_Name,USER_Street,USER_City,USER_State,USER_Zip,USER_Type,USER_Accommodations,USER_Classification,USER_LowGrade,USER_HighGrade,USER_EnrollK,USER_Enroll1,USER_Enroll2,USER_Enroll3,USER_Enroll4,USER_Enroll5,USER_Enroll6,USER_Enroll7,USER_Enroll8,USER_Enroll9,USER_Enroll10,USER_Enroll11,USER_Enroll12,USER_TotalEnroll,USER_PrevYearGrads,USER_FullTimeTeach,USER_PartTimeTeach,USER_Administrators,USER_OtherStaff,USER_TaxExempt,USER_CDS,USER_EnrollK5,USER_Enroll68,USER_Enroll912,COUNTY_NAM,CO_TEST,CO_TEST_Note
-13164568.6522,4017541.0636,1118,M,100,"846 E El Segundo Blvd, Los Angeles, California, 90059",846 E El Segundo Blvd,2024-25,Los Angeles,Compton Unified,A19734376982177,Los Angeles Adventist Academy,846 East El Segundo Boulevard,Los Angeles,CA,90059,Coeducational,Day Only,Seventh-day Adventist,Kindergarten,Ninth Grade,13,14,19,12,9,13,8,18,12,3,0,0,0,121,0,7,4,2,3,Yes,19734376982177,80,38,3,Los Angeles,1,
-13161614.3218,4013529.8273,1119,M,99.43,"531 W Tichenor St, Compton, California, 90220",531 W Tichenor St,2024-25,Los Angeles,Compton Unified,A19734377085772,Mandela Children's Learning Village,531 W Tichenor Street,Compton,CA,90220,Coeducational,Day Only,Nondenominational,Kindergarten,Eighth Grade ,2,2,2,4,0,0,2,0,0,0,0,0,0,12,0,2,2,1,0,Yes,19734377085772,10,2,0,Los Angeles,1,
-13174301.4222,4034987.7028,1120,M,100,"5005 Venice Blvd, Los Angeles, California, 90019",5005 Venice Blvd,2024-25,Los Angeles,Los Angeles Unified,A19734377091028,Red Star,5005 Venice Blvd,Los Angeles,CA,90019,Coeducational,Both,Non-Religious,First Grade,Twelfth Grade,0,0,0,0,0,0,0,0,0,2,2,1,1,6,0,1,2,1,1,No,19734377091028,0,0,6,Los Angeles,1,
-13158724.4882,4015471.7735,1121,M,98.61,"700 N Bullis Rd, Compton, California, 90221",700 N Bullis Rd,2024-25,Los Angeles,Compton Unified,A19734376132039,Compton Performing Arts Academy,700 N. Bullis Rd,Compton,CA,90094,Coeducational,Day Only,Non-Religious,Fifth Grade,Twelfth Grade,0,0,0,0,0,0,0,0,0,30,20,0,0,50,0,5,3,5,5,Yes,19734376132039,0,0,50,Los Angeles,1,
-13161689.0327,4018889.7078,1122,M,100,"2201 E 118th St, Los Angeles, California, 90059",2201 E 118th St,2024-25,Los Angeles,Compton Unified,A19734377100746,Los Angeles Computer Science Academy,2201 E 118Th Street,Los Angeles,CA,90059,Coeducational,Day Only,Islamic (Muslim),Kindergarten,Twelfth Grade,0,0,0,0,0,0,0,0,5,8,6,10,30,59,20,1,3,1,0,No,19734377100746,0,5,54,Los Angeles,1,
-13130176.5895,4032532.2397,1123,M,98.47,"15650 Temple Ave, La Puente, California, 91744",15650 Temple Ave,2024-25,Los Angeles,Hacienda la Puente Unified,A19734456964092,St. Joseph Elementary,15650 East Temple Ave.,La Puente,CA,91744,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,37,28,14,17,27,23,24,19,21,0,0,0,0,210,0,10,6,2,2,Yes,19734456964092,146,64,0,Los Angeles,1,
-13133690.7333,4028382.6558,1124,M,99.42,"2323 Las Lomitas Dr, Hacienda Heights, California, 91745",2323 Las Lomitas Dr,2024-25,Los Angeles,Hacienda la Puente Unified,A19734456982771,St. Mark's Lutheran Elementary,2323 Las Lomitas Drive,Hacienda Heights,CA,91745,Coeducational,Day Only,Lutheran,Kindergarten,Eighth Grade ,57,56,52,47,62,75,75,75,71,0,0,0,0,570,0,35,0,5,9,Yes,19734456982771,349,221,0,Los Angeles,1,
-13126284.6552,4027734.3231,1125,M,99.4,"17800 Castleton St, Suite 685, City Of Industry, California, 91748","17800 Castleton St, Suite 685",2024-25,Los Angeles,Hacienda la Puente Unified,A19734456159339,DEWAY SCHOOL,17800 Castleton St. Suite 685,City Of Industry,CA,91748,Coeducational,Day Only,Non-Religious,Ninth Grade,Twelfth Grade,0,0,0,0,0,0,0,0,0,1,2,3,7,13,3,6,10,3,0,No,19734456159339,0,0,13,Los Angeles,1,
-13131195.4171,4026706.3747,1126,M,98.47,"16222 Soriano Dr, Hacienda Heights, California, 91745",16222 Soriano Dr,2024-25,Los Angeles,Hacienda la Puente Unified,A19734457072325,Molokan Elementary School,16222 East Soriano Drive,Hacienda Heights,CA,91745,Coeducational,Day Only,Other,Kindergarten,Ninth Grade,15,13,9,6,7,7,7,2,2,1,0,0,0,69,1,5,6,2,11,Yes,19734457072325,57,11,1,Los Angeles,1,
-13131378.7465,4032736.6796,1127,M,98.47,"15243 Nelson Ave, La Puente, California, 91744",15243 Nelson Ave,2024-25,Los Angeles,Hacienda la Puente Unified,A19734457082613,New Montessori School,15243 E. Nelson Ave.,La Puente,CA,91744,Coeducational,Day Only,Non-Religious,Kindergarten,Third Grade,5,2,1,1,0,0,0,0,0,0,0,0,0,9,0,2,1,1,0,No,19734457082613,9,0,0,Los Angeles,1,
-13122822.474,4028163.8323,1128,M,99.42,"1127 Otterbein Ave, Rowland Heights, California, 91748",1127 Otterbein Ave,2024-25,Los Angeles,Rowland Unified,A19734526162622,Quba Islamic School,1127 Otterbein Ave,Rowland Heights,CA,91748,Coeducational,Day Only,Islamic (Muslim),Kindergarten,Twelfth Grade,3,5,4,8,16,8,6,13,8,8,4,0,0,83,0,7,5,2,0,Yes,19734526162622,44,27,12,Los Angeles,1,
-13124614.1068,4026055.3693,1129,M,99.42,"18550 Farjardo St, Rowland Heights, California, 91748",18550 Farjardo St,2024-25,Los Angeles,Rowland Unified,A19734526909220,Southlands Christian Schools,18550 Farjardo Street,Rowland Heights,CA,91748,Coeducational,Day Only,Nondenominational,Kindergarten,Twelfth Grade,41,28,41,37,22,25,33,32,36,36,36,32,32,431,35,39,1,9,58,Yes,19734526909220,194,101,136,Los Angeles,1,
-13223475.7737,4066222.3486,1130,M,99.55,"2360 Shasta Way, Suite A, Simi Valley, California, 93065","2360 Shasta Way, Suite A",2024-25,Los Angeles,Rowland Unified,A19734526170021,IQ LA Academy,2360 Shasta Way Ste A,Simi Valley,CA,93065,Coeducational,Day Only,Non-Religious,Kindergarten,Twelfth Grade,56,56,107,107,107,107,107,107,107,107,107,107,107,1289,110,54,15,8,10,No,19734526170021,540,321,428,Ventura,0,"Point ok, enroll issue"
-13121392.8814,4027186.4903,1131,M,99.42,"19735 Colima Rd, Suite 2, Rowland Heights, California, 91748","19735 Colima Rd, Suite 2",2024-25,Los Angeles,Rowland Unified,A19734526148597,Elite Open School,"19735 Colima Road, Suite #2",Rowland Heights,CA,91748,Coeducational,Day Only,Non-Religious,Kindergarten,Twelfth Grade,0,0,0,2,5,1,2,9,7,30,128,171,163,518,15,2,20,8,0,Yes,19734526148597,8,18,492,Los Angeles,1,
-13117668.0412,4028755.6789,1132,M,99.4,"1009 Via Sorella, Walnut, California, 91789",1009 Via Sorella,2024-25,Los Angeles,Walnut Valley Unified,A19734606146021,Institute of Knowledge,1009 Via Sorella,Diamond Bar,CA,91789,Coeducational,Day Only,Islamic (Muslim),Kindergarten,Tenth Grade,50,26,26,25,26,26,27,28,28,29,24,0,0,315,0,22,9,5,9,Yes,19734606146021,179,83,53,Los Angeles,1,
-13126447.1119,4032255.2439,1133,M,98.63,"440 N Azusa Ave, La Puente, California, 91744",440 N Azusa Ave,2024-25,Los Angeles,Rowland Unified,A19734526964274,St. Martha Elementary School,440 North Azusa Avenue,Valinda,CA,91744,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,18,23,32,18,11,18,14,21,22,0,0,0,0,177,0,10,2,1,8,Yes,19734526964274,120,57,0,Los Angeles,1,
-13119785.679,4030386.4531,1134,M,99.42,"20525 Valley Blvd, Walnut, California, 91789",20525 Valley Blvd,2024-25,Los Angeles,Walnut Valley Unified,A19734606159313,ALLAIS SCHOOL,20525 Valley Blvd.,Walnut,CA,91789,Coeducational,Day Only,Non-Religious,Third Grade,Eighth Grade ,0,0,0,2,3,4,3,4,3,0,0,0,0,19,0,2,1,1,0,Yes,19734606159313,9,10,0,Los Angeles,1,
-13118970.7364,4034615.9002,1135,M,99.42,"20781 Amar Rd, Suite 7, Walnut, California, 91789","20781 Amar Rd, Suite 7",2024-25,Los Angeles,Walnut Valley Unified,A19734606159446,Learning Tree Walnut Education Center,20781 Amar Road Unit 7,Walnut,CA,91789,Coeducational,Day Only,Non-Religious,Kindergarten,Second Grade,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,No,19734606159446,8,0,0,Los Angeles,1,
-13114696.1504,4031261.9486,1136,M,99.42,"23377 Golden Springs Dr, Diamond Bar, California, 91765",23377 Golden Springs Dr,2024-25,Los Angeles,Walnut Valley Unified,A19734606166383,LiMai Montessori Academy,23377 Golden Springs Dr.,Diamond Bar,CA,91765,Coeducational,Day Only,Non-Religious,Kindergarten,First Grade,10,4,0,0,0,0,0,0,0,0,0,0,0,14,0,7,0,2,1,No,19734606166383,14,0,0,Los Angeles,1,
-13120980.4181,4026736.1271,1137,M,98.47,"1920 Brea Canyon Cut Off Rd, Walnut, California, 91789",1920 Brea Canyon Cut Off Rd,2024-25,Los Angeles,Walnut Valley Unified,A19734606140610,Tzu Chi Elementary School - Walnut,1920 S. Brea Canyon Cutoff Road,Walnut,CA,91789,Coeducational,Day Only,Non-Religious,Kindergarten,Fifth Grade,29,14,17,9,11,8,0,0,0,0,0,0,0,88,0,10,0,3,1,Yes,19734606140610,88,0,0,Los Angeles,1,
-13146154.1491,4041001.0421,1138,M,98.44,"600 E Grand Ave, San Gabriel, California, 91776",600 E Grand Ave,2024-25,Los Angeles,San Gabriel Unified,A19752916156905,"Beach Cities Learning, San Gabriel",600 East Grand ,San Gabriel,CA,91776,Coeducational,Day Only,Non-Religious,Kindergarten,Twelfth Grade,2,1,3,3,6,4,5,6,9,2,2,8,16,67,5,7,0,3,43,No,19752916156905,19,20,28,Los Angeles,1,
-13119183.9987,4024378.3668,1139,M,99.43,"3333 S Diamond Canyon Rd, Diamond Bar, California, 91765",3333 S Diamond Canyon Rd,2024-25,Los Angeles,Walnut Valley Unified,A19734606167167,Kingdom Seed Academy,3333 South Diamond Canyon Road,Diamond Bar,CA,91765,Coeducational,Day Only,Evangelical,Kindergarten,Sixth Grade,10,4,4,0,0,0,0,0,0,0,0,0,0,18,0,10,6,6,0,No,19734606167167,18,0,0,Los Angeles,1,
-13144234.4245,4042138.1325,1140,M,99.42,"8827 E Broadway, San Gabriel, California, 91776",8827 E Broadway,2024-25,Los Angeles,San Gabriel Unified,A19752916935803,San Gabriel Academy,8827 East Broadway,San Gabriel,CA,91776,Coeducational,Day Only,Seventh-day Adventist,Kindergarten,Twelfth Grade,20,12,15,11,17,19,22,24,24,38,46,37,35,320,36,25,0,5,5,Yes,19752916935803,94,70,156,Los Angeles,1,
-13147674.512,4042035.9451,1141,M,100,"254 S Santa Anita St, San Gabriel, California, 91776",254 S Santa Anita St,2024-25,Los Angeles,San Gabriel Unified,A19752916935811,San Gabriel Mission High School,254 South Santa Anita Street,San Gabriel,CA,91776,Girls Only,Day Only,Catholic,Ninth Grade,Twelfth Grade,0,0,0,0,0,0,0,0,0,38,21,27,26,112,23,8,5,2,6,Yes,19752916935811,0,0,112,Los Angeles,1,
-13147833.0133,4042008.4062,1142,M,100,"416 S Mission Dr, San Gabriel, California, 91776",416 S Mission Dr,2024-25,Los Angeles,San Gabriel Unified,A19752916982912,San Gabriel Mission Elementary,416 South Mission Drive,San Gabriel,CA,91776,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,19,17,17,22,12,18,9,13,25,0,0,0,0,152,0,10,3,1,2,Yes,19752916982912,105,47,0,Los Angeles,1,
-13178883.6785,4013948.9675,1143,M,99.43,"1501 N Peck Ave, Manhattan Beach, California, 90266",1501 N Peck Ave,2024-25,Los Angeles,Manhattan Beach Unified,A19753330120766,"Beach Cities Learning, Manhattan Beach",1501 N Peck Ave,Manhattan Beach,CA,90266,Coeducational,Day Only,Non-Religious,Fifth Grade,Twelfth Grade,0,0,0,0,0,0,0,5,3,4,3,3,6,24,6,3,0,3,11,No,19753330120766,0,8,16,Los Angeles,1,
-13179817.3541,4013785.8113,1144,M,99.43,"1203 N Sepulveda Blvd, Manhattan Beach, California, 90266",1203 N Sepulveda Blvd,2024-25,Los Angeles,Manhattan Beach Unified,A19753336139075,Creative Kids,1203 North Sepulveda Boulevard,Manhattan Beach,CA,90266,Coeducational,Day Only,Non-Religious,Kindergarten,First Grade,10,4,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,No,19753336139075,14,0,0,Los Angeles,1,
-13146035.6307,4042823.8693,1145,M,99.43,"117 N Pine St, San Gabriel, California, 91775",117 N Pine St,2024-25,Los Angeles,San Gabriel Unified,A19752916982904,San Gabriel Christian,117 North Pine Street,San Gabriel,CA,91775,Coeducational,Day Only,Nondenominational,Kindergarten,Eighth Grade ,36,26,20,25,14,21,24,21,25,0,0,0,0,212,0,16,0,2,16,Yes,19752916982904,142,70,0,Los Angeles,1,
-13180738.648,4014098.1767,1146,M,99.42,"1701 Laurel Ave, Manhattan Beach, California, 90266",1701 Laurel Ave,2024-25,Los Angeles,Manhattan Beach Unified,A19753336960736,American Martyrs School,1701 Laurel Avenue,Manhattan Beach,CA,90266,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,95,76,78,81,79,73,81,80,66,0,0,0,0,709,0,36,4,4,43,Yes,19753336960736,482,227,0,Los Angeles,1,
-13177915.0314,4013768.8106,1147,M,99.41,"1159 N Aviation Blvd, Manhattan Beach, California, 90266",1159 N Aviation Blvd,2024-25,Los Angeles,Manhattan Beach Unified,A19753336926653,Magic Rainbow Pre School,1159 N Aviation Blvd,Manhattan Bch,CA,90266,Coeducational,Day Only,Non-Religious,Kindergarten,Kindergarten,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,1,0,No,19753336926653,9,0,0,Los Angeles,1,
-13176916.414,4012272.836,1148,M,99.42,"2229 Voorhees Ave, Redondo Beach, California, 90278",2229 Voorhees Ave,2024-25,Los Angeles,Redondo Beach Unified,A19753416148043,Aegean Academy,2229 Voorhees Avenue,Redondo Beach,CA,90278,Coeducational,Day Only,Non-Religious,First Grade,Twelfth Grade,0,12,15,19,16,16,16,17,18,17,14,15,5,180,12,109,0,1,0,No,19753416148043,78,51,51,Los Angeles,1,
-13176844.745,4011956.4294,1149,M,99.42,"2108 Vail Ave, Redondo Beach, California, 90278",2108 Vail Ave,2024-25,Los Angeles,Redondo Beach Unified,A19753416151617,Academy of the Arts,2108 Vail Ave,Redondo Beach,CA,90278,Coeducational,Day Only,Jewish,Kindergarten,Fifth Grade,22,10,9,7,2,6,0,0,0,0,0,0,0,56,0,8,4,3,0,Yes,19753416151617,56,0,0,Los Angeles,1,
-13178170.5336,4013661.789,1150,M,99.42,"1740 Manhattan Beach Blvd, Manhattan Beach, California, 90266",1740 Manhattan Beach Blvd,2024-25,Los Angeles,Manhattan Beach Unified,A19753337031016,Manhattan Academy,1740 Manhattan Beach Boulevard,Manhattan Beach,CA,90266,Coeducational,Day Only,Non-Religious,Kindergarten,Fifth Grade,27,10,12,12,7,7,0,0,0,0,0,0,0,75,0,11,2,1,0,No,19753337031016,75,0,0,Los Angeles,1,
-13177646.9101,4004344.2744,1151,M,100,"1950 S Prospect Ave, Redondo Beach, California, 90277",1950 S Prospect Ave,2024-25,Los Angeles,Redondo Beach Unified,A19753416964142,St. Lawrence Martyr Elementary,1950 So. Prospect Ave.,Redondo Beach,CA,90277,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,54,35,35,34,37,35,32,32,36,0,0,0,0,330,0,13,1,2,18,Yes,19753416964142,230,100,0,Los Angeles,1,
-13177146.8355,4010092.9004,1152,M,99.42,"525 Earle Ln, Redondo Beach, California, 90278",525 Earle Ln,2024-25,Los Angeles,Redondo Beach Unified,A19753417017650,Valor Christian Academy,525 Earle Lane,Redondo Beach,CA,90278,Coeducational,Day Only,Nondenominational,Kindergarten,Eighth Grade ,37,18,24,22,23,26,23,23,23,0,0,0,0,219,0,14,1,5,8,Yes,19753417017650,150,69,0,Los Angeles,1,
-13150182.2088,4038096.8606,1153,M,99.43,"618 N Moore Ave, Monterey Park, California, 91754",618 N Moore Ave,2024-25,Los Angeles,Alhambra Unified,A19757136134514,Alpha Shen Kindergarten,618 N. Moore Ave. ,Monterey Park,CA,91754,Coeducational,Day Only,Non-Religious,Kindergarten,Kindergarten,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,1,0,No,19757136134514,7,0,0,Los Angeles,1,
-13153367.2499,4041466.9551,1154,M,99.43,"3116 W Main St, Alhambra, California, 91801",3116 W Main St,2024-25,Los Angeles,Alhambra Unified,A19757136142137,Bell Tower Trilingual School,3116 West Main Street,Alhambra,CA,91801,Coeducational,Day Only,Non-Religious,Kindergarten,Eighth Grade ,13,10,14,7,7,7,7,2,4,0,0,0,0,71,0,10,0,3,2,No,19757136142137,58,13,0,Los Angeles,1,
-13178684.4215,4007578.9735,1155,M,99.43,"101 S Pacific Coast Hwy, Redondo Beach, California, 90277",101 S Pacific Coast Hwy,2024-25,Los Angeles,Redondo Beach Unified,A19753416960397,South Bay Faith Academy,101 S Pacific Coast Hwy,Redondo Beach,CA,90277,Coeducational,Day Only,Nondenominational,Kindergarten,Twelfth Grade,8,6,13,11,6,8,10,10,14,21,14,14,20,155,35,90,0,3,1,Yes,19753416960397,52,34,69,Los Angeles,1,
-13148576.2008,4040400.8811,1156,M,98.44,"840 S Almansor St, Alhambra, California, 91801",840 S Almansor St,2024-25,Los Angeles,Alhambra Unified,A19757136203905,Emmaus Lutheran,840 South Almansor,Alhambra,CA,91801,Coeducational,Day Only,Lutheran,Kindergarten,Eighth Grade ,8,14,10,17,11,14,14,14,13,0,0,0,0,115,0,9,1,1,8,Yes,19757136203905,74,41,0,Los Angeles,1,
-13149256.9867,4041996.3873,1157,M,99.43,"9 N Almansor St, Alhambra, California, 91801",9 N Almansor St,2024-25,Los Angeles,Alhambra Unified,A19757136159099,Sierra School of Alhambra,9 N Almansor St.,Alhambra,CA,91801,Coeducational,Day Only,Other,Kindergarten,Twelfth Grade,0,0,2,0,0,3,6,9,6,10,8,8,29,81,3,10,0,4,50,No,19757136159099,5,21,55,Los Angeles,1,
-13149909.0061,4041817.3813,1158,M,99.43,"150 N Garfield Ave, Alhambra, California, 91801",150 N Garfield Ave,2024-25,Los Angeles,Alhambra Unified,A19757136160519,"Angel's Montessori Preschool, Inc.",150 N. Garfield Ave,Alhambra,CA,91801,Coeducational,Day Only,Non-Religious,Kindergarten,First Grade,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1,1,No,19757136160519,12,0,0,Los Angeles,1,
-13151350.2809,4040951.389,1159,M,99.43,"29 S Electric Ave, Alhambra, California, 91801",29 S Electric Ave,2024-25,Los Angeles,Alhambra Unified,A19757136960728,All Souls World Language Catholic School,29 South Electric Avenue,Alhambra,CA,91801,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,46,33,39,33,34,33,28,24,19,0,0,0,0,289,0,20,1,2,17,Yes,19757136960728,218,71,0,Los Angeles,1,
-13151450.1203,4038445.1861,1160,M,100,"1701 W Ramona Rd, Alhambra, California, 91803",1701 W Ramona Rd,2024-25,Los Angeles,Alhambra Unified,A19757136935654,Ramona Convent Secondary School,1701 West Ramona Road,Alhambra,CA,91803,Girls Only,Day Only,Catholic,Ninth Grade,Twelfth Grade,0,0,0,0,0,0,0,0,0,65,74,72,85,296,84,27,2,3,20,Yes,19757136935654,0,0,296,Los Angeles,1,
-13152083.8318,4037420.8192,1161,M,99.43,"2510 S Fremont Ave, Alhambra, California, 91803",2510 S Fremont Ave,2024-25,Los Angeles,Alhambra Unified,A19757136964670,St. Thomas More Catholic Elementary,2510 S. Fremont Ave.,Alhambra,CA,91803,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,4,4,4,3,6,2,2,5,4,0,0,0,0,34,0,5,0,2,1,Yes,19757136964670,23,11,0,Los Angeles,1,
-13148887.9299,4043036.602,1162,M,98,"1106 Alhambra Rd, San Gabriel, California, 91775",1106 Alhambra Rd,2024-25,Los Angeles,Alhambra Unified,A19757136964647,St. Therese School,1106 East Alhambra Road,Alhambra,CA,91801,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,21,6,17,17,15,14,8,15,8,0,0,0,0,121,0,11,3,2,1,Yes,19757136964647,90,31,0,Los Angeles,1,
-13150454.2918,4037847.0722,1163,M,99.43,"507 N Chandler Ave, Monterey Park, California, 91754",507 N Chandler Ave,2024-25,Los Angeles,Alhambra Unified,A19757136986350,Happy DAy School Inc.,507 N. Chandler Ave.,Monterey Park,CA,91754,Coeducational,Day Only,Non-Religious,Kindergarten,Eighth Grade ,20,20,20,20,20,20,10,10,10,0,0,0,0,150,0,2,0,2,0,No,19757136986350,120,30,0,Los Angeles,1,
-13152184.23,4041175.5228,1164,M,99.42,"2221 Poplar Blvd, Alhambra, California, 91801",2221 Poplar Blvd,2024-25,Los Angeles,Alhambra Unified,A19757137081516,Oneonta Montessori School,2221 Poplar Boulevard,Alhambra,CA,91801,Coeducational,Day Only,Non-Religious,Kindergarten,Fifth Grade,18,10,7,8,7,4,0,0,0,0,0,0,0,54,0,8,8,2,0,No,19757137081516,54,0,0,Los Angeles,1,
-13148985.9208,4040856.4379,1165,M,99.43,"616 S Chapel Ave, Alhambra, California, 91801",616 S Chapel Ave,2024-25,Los Angeles,Alhambra Unified,A19757137025075,Lily's Garden Preschool and Kindergarten,616 S Chapel Ave,Alhambra,CA,91801,Coeducational,Day Only,Non-Religious,Kindergarten,Kindergarten,38,0,0,0,0,0,0,0,0,0,0,0,0,38,0,2,0,1,1,No,19757137025075,38,0,0,Los Angeles,1,
-13143440.8118,4042163.9477,1166,M,99.41,"9123 Broadway, Temple City, California, 91780",9123 Broadway,2024-25,Los Angeles,Temple City Unified,A19757137090962,Foothill Preparatory School,9123 Broadway,Temple City,CA,91780,Coeducational,Day Only,Nondenominational,Ninth Grade,Twelfth Grade,0,0,0,0,0,0,0,0,0,3,5,5,9,22,0,4,3,1,0,No,19757137090962,0,0,22,Los Angeles,1,
-13178623.4641,4017649.4146,1167,M,99.43,"2233 E El Segundo Blvd, El Segundo, California, 90245",2233 E El Segundo Blvd,2024-25,Los Angeles,Wiseburn Unified,A19768696154785,Beach Cities Montessori School,2233 E. El Segundo Blvd.,El Segundo,CA,90245,Coeducational,Day Only,Non-Religious,Kindergarten,Kindergarten,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,32,2,3,0,No,19768696154785,7,0,0,Los Angeles,1,
-13133148.1162,4019899.437,1168,M,99.42,"10947 Valley Home Ave, Whittier, California, 90603",10947 Valley Home Ave,2024-25,Los Angeles,Whittier City,A30647666982623,PRIMANTI MONTESSORI ACADEMY,10947 Valley Home Ave.,Whittier,CA,90603,Coeducational,Day Only,Non-Religious,Kindergarten,Sixth Grade,20,9,6,8,3,3,1,0,0,0,0,0,0,50,0,5,3,2,2,No,30647666982623,49,1,0,Los Angeles,1,
-13337326.3294,4427214.2164,1169,M,86.15,"Business Route 41, Madera, California, 93636",Business Route 41,2024-25,Madera,Madera Unified,A20651936160840,Maat K12,10174 Business 41 Ste. #113,Madera,CA,93636,Coeducational,Day Only,Church of God,Kindergarten,Seventh Grade,1,2,1,1,1,2,2,1,0,0,0,0,0,11,0,1,0,1,0,No,20651936160840,8,3,0,Madera,1,
-13117530.3575,4025615.0647,1170,M,99.43,"2705 S Diamond Bar Blvd, Suite 178, Diamond Bar, California, 91765","2705 S Diamond Bar Blvd, Suite 178",2024-25,Los Angeles,Walnut Valley Unified,A36676786144406,Prestige STEM Academy,2705 S. Diamond Bar Blvd. #178,Diamond Bar,CA,91765,Coeducational,Day Only,Non-Religious,Third Grade,Twelfth Grade,0,0,0,1,1,0,1,1,0,0,0,1,1,6,2,4,10,5,2,No,36676786144406,2,2,2,Los Angeles,1,
-13392988.3109,4449290.5612,1171,M,98.45,"22310 Road 13, Chowchilla, California, 93610",22310 Road 13,2024-25,Madera,Alview-Dairyland Union Elementary,A20651776974224,Chowchilla Adventist School,22310 Road 13,Chowchilla,CA,93610,Coeducational,Day Only,Seventh-day Adventist,Kindergarten,Eighth Grade ,1,4,0,1,3,0,0,1,2,0,0,0,0,12,0,1,0,1,0,Yes,20651776974224,9,3,0,Madera,1,
-13366304.0901,4431888.969,1172,M,100,"518 Noble St, Suite 114, Madera, California, 93637","518 Noble St, Suite 114",2024-25,Madera,Madera Unified,A20652436158810,Remnant Christian School,"518 Noble Street, Suite 114",Madera,CA,93637,Coeducational,Day Only,Nondenominational,Kindergarten,Eleventh Grade,1,0,1,0,2,3,2,0,3,3,2,4,0,21,1,3,0,1,1,Yes,20652436158810,7,5,9,Madera,1,
-13366351.7793,4440242.5738,1173,M,100,"17755 Road 26, Madera, California, 93638",17755 Road 26,2024-25,Madera,Madera Unified,A20652437103336,Crossroads Christian School,17755 Road 26,Madera,CA,93638,Coeducational,Day Only,Nondenominational,Kindergarten,Eighth Grade ,16,11,17,12,11,13,10,8,8,0,0,0,0,106,0,8,0,1,9,Yes,20652437103336,80,26,0,Madera,1,
